timestamp_local,record_type,event_type,event_msg,q_exp_0,q_exp_1,q_exp_2,q_exp_3,q_exp_4,q_exp_5,q_exp_6,q_exp_7,q_exp_8,q_exp_9,dq_exp_0,dq_exp_1,dq_exp_2,dq_exp_3,dq_exp_4,dq_exp_5,dq_exp_6,dq_exp_7,dq_exp_8,dq_exp_9,tau_exp_0,tau_exp_1,tau_exp_2,tau_exp_3,tau_exp_4,tau_exp_5,tau_exp_6,tau_exp_7,tau_exp_8,tau_exp_9,q_0,q_1,q_2,q_3,q_4,q_5,q_6,q_7,q_8,q_9,dq_0,dq_1,dq_2,dq_3,dq_4,dq_5,dq_6,dq_7,dq_8,dq_9,tau_0,tau_1,tau_2,tau_3,tau_4,tau_5,tau_6,tau_7,tau_8,tau_9,omega_x,omega_y,omega_z,acc_x,acc_y,acc_z,raw_roll,raw_pitch,raw_yaw,roll,pitch,yaw,quat_w,quat_x,quat_y,quat_z
2026-05-10 15:52:54.188009,inference,,,0.0319695,-0.018854,0.703694,1.5215,0.895988,-0.0350847,-0.161145,-0.695185,-1.53529,-0.897401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04673,0.0226974,0.714694,1.51121,0.87377,-0.0795379,-0.190547,-0.694476,-1.51389,-0.898184,-0.000686646,-0.000152588,-0.000686646,0.131149,-0.044632,0.0432587,-0.000152588,-0.000686646,-0.0226593,0.021286,-0.211124,-1.05512,0.63447,-0.0411994,0.251774,0.29279,0.698328,-0.586252,-0.299016,-0.0411994,-0.0633833,-0.153933,-0.200805,1.40063,-0.816432,9.27289,0.049136,0.126316,0.567821,0.0518537,0.125452,0.569397,0.95816,0.00584424,0.0674907,0.278004
2026-05-10 15:52:54.194259,inference,,,0.0320631,-0.018854,0.703404,1.5215,0.896127,-0.0348178,-0.161145,-0.694867,-1.53529,-0.897605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04673,0.0226974,0.714694,1.5116,0.87377,-0.0795379,-0.190547,-0.694476,-1.51389,-0.898184,0.021286,-0.000152588,-0.0226593,0.087204,-0.044632,0.021286,-0.000152588,-0.000686646,-0.0226593,-0.000686646,-0.216984,-1.05512,0.624704,-0.0470588,0.240056,0.29279,0.698328,-0.586252,-0.287297,-0.0529182,-0.0878864,-0.152868,-0.177369,1.48682,-1.03192,9.28726,0.0480814,0.124877,0.565903,0.0507991,0.124014,0.567479,0.958465,0.00563061,0.0666362,0.27715
2026-05-10 15:52:54.200539,inference,,,0.032217,-0.018854,0.703071,1.5215,0.896264,-0.034703,-0.161145,-0.694707,-1.53529,-0.897756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04673,0.0226974,0.714694,1.51236,0.873388,-0.0791565,-0.190547,-0.694476,-1.51427,-0.898184,-0.044632,0.00473022,-0.0226593,0.087204,-0.044632,0.0432587,-0.000152588,-0.000686646,-0.044632,0.021286,-0.211124,-1.04193,0.614939,-0.0353401,0.228335,0.29279,0.698328,-0.586252,-0.269719,-0.0470588,-0.0878864,-0.152868,-0.177369,1.48682,-1.03192,9.28726,0.0480814,0.124877,0.565903,0.0507991,0.124014,0.567479,0.958465,0.00563061,0.0666362,0.27715
2026-05-10 15:52:54.206814,inference,,,0.0324719,-0.018854,0.702697,1.5215,0.896473,-0.0345089,-0.161145,-0.694286,-1.53529,-0.897881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04673,0.0226974,0.714312,1.51274,0.873388,-0.078775,-0.190547,-0.694095,-1.51465,-0.897802,-0.000686646,-0.000152588,-0.000686646,0.087204,-0.000686646,0.0432587,-0.000152588,-0.000686646,-0.044632,-0.000686646,-0.216984,-1.05512,0.614939,-0.0177612,0.216617,0.286931,0.698328,-0.576485,-0.258,-0.0587776,-0.114518,-0.169912,-0.142215,1.47724,-1.06065,9.29205,0.0468351,0.123343,0.564273,0.0495528,0.12248,0.56585,0.95874,0.0052644,0.0657206,0.276448
2026-05-10 15:52:54.213134,inference,,,0.0326466,-0.018854,0.70232,1.5215,0.896645,-0.0344544,-0.161145,-0.694036,-1.53529,-0.897967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04673,0.0226974,0.714312,1.51312,0.873388,-0.0783935,-0.190547,-0.694095,-1.51503,-0.897802,-0.0226593,-0.000152588,-0.0226593,0.0652313,-0.0226593,0.087204,-0.000152588,-0.0226593,-0.0666046,0.021286,-0.216984,-1.05512,0.614939,-0.0119019,0.204898,0.257634,0.698328,-0.576485,-0.240421,-0.0587776,-0.114518,-0.169912,-0.142215,1.47724,-1.06065,9.29205,0.0468351,0.123343,0.564273,0.0495528,0.12248,0.56585,0.95874,0.0052644,0.0657206,0.276448
2026-05-10 15:52:54.219383,inference,,,0.0328553,-0.018854,0.701719,1.5215,0.896776,-0.0341727,-0.161145,-0.693436,-1.53529,-0.898038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04673,0.0226974,0.714312,1.51312,0.873388,-0.0776306,-0.190547,-0.694095,-1.51541,-0.897802,-0.000686646,-0.000152588,0.021286,0.0432587,-0.000686646,0.109177,-0.0050354,0.021286,-0.0666046,0.021286,-0.199405,-1.04193,0.595407,0.00567627,0.193179,0.245915,0.698328,-0.56672,-0.240421,-0.0529182,-0.137954,-0.195478,-0.0878864,1.38626,-0.744606,9.23459,0.045397,0.121522,0.563219,0.0481146,0.120658,0.564795,0.958953,0.00486767,0.0646219,0.27599
2026-05-10 15:52:54.225683,inference,,,0.0330067,-0.018854,0.700659,1.5215,0.89696,-0.0338612,-0.161145,-0.692286,-1.53529,-0.897942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0463486,0.0226974,0.714694,1.5135,0.873388,-0.0772491,-0.190547,-0.694095,-1.51579,-0.897802,-0.0666046,0.00473022,-0.000686646,0.021286,-0.0226593,0.0432587,-0.000152588,-0.000686646,-0.044632,-0.044632,-0.175967,-1.04193,0.595407,0.00567627,0.18146,0.240056,0.698328,-0.56672,-0.240421,-0.0529182,-0.149672,-0.230634,-0.00479369,1.3288,-0.31365,9.33035,0.043863,0.119317,0.562835,0.0465807,0.118453,0.564411,0.959045,0.00447094,0.0633707,0.275898
2026-05-10 15:52:54.233256,inference,,,0.0331004,-0.018854,0.69925,1.5215,0.897312,-0.0335131,-0.161145,-0.690945,-1.53529,-0.897842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0459671,0.0226974,0.714694,1.5135,0.873388,-0.0768676,-0.190547,-0.694095,-1.51617,-0.897421,-0.0666046,-0.000152588,0.021286,0.021286,-0.000686646,0.021286,-0.000152588,0.021286,-0.044632,-0.000686646,-0.152529,-1.05512,0.566111,0.0232544,0.18146,0.245915,0.698328,-0.576485,-0.240421,-0.0470588,-0.135823,-0.245548,0.0964065,1.2857,0.102951,9.54104,0.0422331,0.115578,0.563411,0.0449508,0.114714,0.564987,0.959075,0.0042268,0.0613565,0.276295
2026-05-10 15:52:54.239892,inference,,,0.0331661,-0.018854,0.697996,1.5215,0.897632,-0.0332385,-0.161145,-0.689962,-1.53529,-0.897791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0452042,0.0226974,0.714694,1.5135,0.873388,-0.0768676,-0.190547,-0.694095,-1.51617,-0.897802,-0.044632,-0.000152588,-0.000686646,0.021286,-0.000686646,-0.000686646,-0.000152588,-0.000686646,-0.044632,-0.000686646,-0.14081,-1.04193,0.556345,0.0349731,0.18146,0.263493,0.698328,-0.56672,-0.240421,-0.0470588,-0.135823,-0.245548,0.0964065,1.2857,0.102951,9.54104,0.0422331,0.115578,0.563411,0.0449508,0.114714,0.564987,0.959075,0.0042268,0.0613565,0.276295
2026-05-10 15:52:54.246689,inference,,,0.03311,-0.018854,0.696938,1.5215,0.897916,-0.0326514,-0.161145,-0.688954,-1.53529,-0.897752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0448227,0.0226974,0.714694,1.5135,0.873388,-0.0768676,-0.190547,-0.694095,-1.51656,-0.897421,-0.0666046,-0.000152588,-0.000686646,-0.0226593,0.021286,0.021286,-0.000152588,0.021286,-0.0666046,-0.000686646,-0.129092,-1.04193,0.556345,0.0466919,0.18146,0.281071,0.698328,-0.56672,-0.234562,-0.0353401,-0.101735,-0.223177,0.179501,1.18994,0.222661,9.6416,0.0411785,0.111934,0.564945,0.0438962,0.111071,0.566521,0.958953,0.00416577,0.059495,0.277119
2026-05-10 15:52:54.253505,inference,,,0.0330986,-0.018854,0.696129,1.5215,0.898144,-0.032201,-0.161145,-0.688118,-1.53529,-0.897597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0448227,0.0226974,0.714694,1.5135,0.873388,-0.0768676,-0.190547,-0.694095,-1.51656,-0.897421,-0.044632,-0.000152588,-0.000686646,-0.000686646,-0.000686646,-0.000686646,0.00473022,-0.0226593,-0.044632,0.021286,-0.134951,-1.05512,0.556345,0.0466919,0.175601,0.29279,0.698328,-0.56672,-0.228702,-0.0294807,-0.101735,-0.223177,0.179501,1.18994,0.222661,9.6416,0.0411785,0.111934,0.564945,0.0438962,0.111071,0.566521,0.958953,0.00416577,0.059495,0.277119
2026-05-10 15:52:54.259965,inference,,,0.0331283,-0.018854,0.695146,1.5215,0.898299,-0.0317072,-0.161145,-0.687103,-1.53529,-0.897421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0444412,0.0226974,0.714694,1.5135,0.87377,-0.0764862,-0.190547,-0.694095,-1.51694,-0.897421,-0.0226593,-0.000152588,0.021286,-0.000686646,-0.000686646,0.0432587,-0.000152588,-0.000686646,-0.044632,0.021286,-0.158388,-1.05512,0.546577,0.0584121,0.175601,0.286931,0.698328,-0.556954,-0.228702,-0.0353401,-0.0527306,-0.195478,0.222112,1.01277,0.0933739,9.79962,0.0406991,0.10877,0.566958,0.0434168,0.107907,0.568534,0.95874,0.00428784,0.0578774,0.278187
2026-05-10 15:52:54.266750,inference,,,0.0330594,-0.018854,0.694217,1.5215,0.898426,-0.0312119,-0.161145,-0.686089,-1.53529,-0.897268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0444412,0.0226974,0.715075,1.5135,0.873388,-0.0761047,-0.190547,-0.694095,-1.51694,-0.897421,-0.0226593,-0.000152588,0.021286,-0.0226593,-0.000686646,0.0432587,-0.000152588,-0.000686646,-0.044632,-0.0226593,-0.158388,-1.04193,0.546577,0.0466919,0.18146,0.281071,0.698328,-0.556954,-0.228702,-0.0353401,-0.0111853,-0.180564,0.240221,0.758981,-0.0215478,9.82356,0.0405074,0.105894,0.569259,0.0432251,0.10503,0.570835,0.958495,0.0045625,0.0564736,0.279347
2026-05-10 15:52:54.273110,inference,,,0.0330535,-0.018854,0.693525,1.5215,0.898545,-0.0307143,-0.161145,-0.685223,-1.53529,-0.897188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0444412,0.0226974,0.715075,1.5135,0.873388,-0.0761047,-0.190547,-0.694095,-1.51732,-0.897421,-0.000686646,0.00473022,0.021286,-0.000686646,0.021286,0.021286,-0.000152588,-0.000686646,-0.044632,-0.000686646,-0.170108,-1.05512,0.536811,0.0525527,0.175601,0.275212,0.698328,-0.556954,-0.222843,-0.0411994,-0.0111853,-0.180564,0.240221,0.758981,-0.0215478,9.82356,0.0405074,0.105894,0.569259,0.0432251,0.10503,0.570835,0.958495,0.0045625,0.0564736,0.279347
2026-05-10 15:52:54.279881,inference,,,0.0329946,-0.018854,0.693089,1.5215,0.898567,-0.0302016,-0.161145,-0.684656,-1.53529,-0.897098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0440598,0.0226974,0.715075,1.5135,0.873388,-0.0757232,-0.190547,-0.694095,-1.51732,-0.897421,-0.0226593,-0.000152588,-0.000686646,-0.000686646,-0.0226593,0.0432587,-0.000152588,0.021286,-0.044632,0.021286,-0.170108,-1.05512,0.527046,0.0466919,0.175601,0.275212,0.698328,-0.56672,-0.222843,-0.0353401,0.00692422,-0.150737,0.257266,0.567426,-0.0646434,9.83314,0.0406033,0.103401,0.571752,0.043321,0.102538,0.573328,0.95819,0.00486767,0.0553139,0.280568
2026-05-10 15:52:54.286567,inference,,,0.0329501,-0.018854,0.692671,1.5215,0.898503,-0.0297637,-0.161145,-0.684147,-1.53529,-0.896916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0440598,0.0226974,0.715075,1.5135,0.873388,-0.0757232,-0.190547,-0.694095,-1.5177,-0.897421,-0.044632,-0.000152588,-0.000686646,-0.000686646,-0.000686646,-0.000686646,0.00473022,-0.000686646,-0.044632,-0.0226593,-0.164248,-1.05512,0.51728,0.0466919,0.18732,0.281071,0.698328,-0.556954,-0.211124,-0.0411994,0.00692422,-0.150737,0.257266,0.567426,-0.0646434,9.83314,0.0406033,0.103401,0.571752,0.043321,0.102538,0.573328,0.95819,0.00486767,0.0553139,0.280568
2026-05-10 15:52:54.293224,inference,,,0.0329926,-0.018854,0.69223,1.5215,0.898451,-0.0293479,-0.161145,-0.683474,-1.53529,-0.896712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0436783,0.0226974,0.715075,1.51389,0.873388,-0.0753418,-0.190547,-0.694095,-1.51808,-0.897421,-0.0666046,-0.0050354,0.021286,0.021286,-0.000686646,0.021286,-0.000152588,-0.000686646,-0.044632,0.021286,-0.14081,-1.05512,0.507514,0.0349731,0.18732,0.275212,0.698328,-0.547189,-0.211124,-0.0411994,-0.000532632,-0.127301,0.279636,0.471658,-0.0837971,9.93369,0.0406991,0.101196,0.574436,0.0434168,0.100333,0.576012,0.957855,0.00514233,0.0542458,0.28191
2026-05-10 15:52:54.299628,inference,,,0.0330307,-0.018854,0.691954,1.5215,0.898463,-0.028892,-0.161145,-0.682836,-1.53529,-0.896692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0432968,0.0226974,0.715457,1.51427,0.873388,-0.0753418,-0.190547,-0.693713,-1.51846,-0.897421,-0.044632,-0.0050354,0.021286,0.0432587,-0.000686646,0.0652313,-0.000152588,0.021286,-0.044632,0.021286,-0.129092,-1.05512,0.497749,0.017395,0.18732,0.281071,0.698328,-0.537423,-0.199405,-0.0529182,-0.0165116,-0.1028,0.286028,0.438139,-0.217872,10.0007,0.0405074,0.0992787,0.577313,0.0432251,0.0984152,0.578889,0.957519,0.00529492,0.0533303,0.283284
2026-05-10 15:52:54.306128,inference,,,0.032934,-0.018854,0.691859,1.5215,0.89842,-0.0283428,-0.161145,-0.682581,-1.53529,-0.896662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0425339,0.0226974,0.715075,1.51465,0.873007,-0.0749603,-0.190547,-0.694095,-1.51884,-0.897421,-0.0666046,-0.000152588,-0.000686646,0.0652313,-0.0226593,0.0652313,-0.000152588,-0.000686646,-0.0666046,-0.0226593,-0.111513,-1.05512,0.497749,-0.000183105,0.199039,0.275212,0.685145,-0.537423,-0.193545,-0.0529182,-0.0165116,-0.1028,0.286028,0.438139,-0.217872,10.0007,0.0405074,0.0992787,0.577313,0.0432251,0.0984152,0.578889,0.957519,0.00529492,0.0533303,0.283284
2026-05-10 15:52:54.312541,inference,,,0.032973,-0.018854,0.69178,1.5215,0.898345,-0.0280266,-0.161145,-0.682455,-1.53529,-0.896607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0421524,0.0226974,0.715457,1.51503,0.873007,-0.0745788,-0.190547,-0.693713,-1.51961,-0.897039,-0.0666046,-0.000152588,0.021286,0.0652313,-0.000686646,0.087204,-0.0050354,-0.0226593,-0.110553,0.0432587,-0.105653,-1.05512,0.497749,-0.0119019,0.210757,0.263493,0.698328,-0.537423,-0.170108,-0.0529182,-0.0410127,-0.0751033,0.260461,0.514753,-0.55307,10.0726,0.040028,0.097553,0.579901,0.0427457,0.0966895,0.581477,0.957183,0.00520337,0.0524453,0.284596
2026-05-10 15:52:54.318989,inference,,,0.0330214,-0.018854,0.69208,1.5215,0.898165,-0.0275625,-0.161145,-0.682691,-1.53529,-0.896823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0421524,0.0226974,0.715457,1.51541,0.872625,-0.0738159,-0.190547,-0.693713,-1.52075,-0.897039,-0.0226593,0.00473022,-0.0226593,0.0652313,-0.0226593,0.0652313,-0.000152588,0.021286,-0.132525,0.0432587,-0.105653,-1.05512,0.497749,-0.0177612,0.210757,0.251774,0.698328,-0.527657,-0.129092,-0.0822158,-0.0719075,-0.0271643,0.212525,0.663213,-0.806855,10.0534,0.0395487,0.0970736,0.582202,0.0422664,0.0962101,0.583778,0.956847,0.00502026,0.0521706,0.285695
2026-05-10 15:52:54.325083,inference,,,0.032899,-0.018854,0.692457,1.5215,0.897931,-0.0270672,-0.161145,-0.683069,-1.53529,-0.896918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0421524,0.0226974,0.715457,1.51541,0.872625,-0.0738159,-0.190547,-0.693713,-1.52152,-0.897039,-0.044632,-0.000152588,-0.0226593,0.0432587,-0.044632,0.0652313,-0.0050354,-0.0226593,-0.154498,-0.000686646,-0.123232,-1.05512,0.487983,-0.0236213,0.216617,0.240056,0.698328,-0.527657,-0.0997939,-0.0880752,-0.0719075,-0.0271643,0.212525,0.663213,-0.806855,10.0534,0.0395487,0.0970736,0.582202,0.0422664,0.0962101,0.583778,0.956847,0.00502026,0.0521706,0.285695
2026-05-10 15:52:54.331924,inference,,,0.0330655,-0.018854,0.692663,1.5215,0.897765,-0.0268659,-0.161145,-0.683302,-1.53529,-0.89704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0417709,0.0226974,0.715457,1.51579,0.872625,-0.0730522,-0.190547,-0.693713,-1.52228,-0.896658,-0.044632,-0.000152588,-0.000686646,0.0432587,-0.000686646,0.087204,-0.000152588,-0.000686646,-0.176471,-0.000686646,-0.117373,-1.05512,0.497749,-0.0236213,0.228335,0.240056,0.698328,-0.517892,-0.070497,-0.070497,-0.103865,0.00798949,0.151804,0.883479,-0.869105,9.98158,0.0382064,0.0961149,0.583832,0.0409241,0.0952514,0.585408,0.956664,0.00444043,0.0515298,0.286519
2026-05-10 15:52:54.338537,inference,,,0.0331052,-0.018854,0.693073,1.5215,0.897613,-0.0265215,-0.161145,-0.683692,-1.53529,-0.897175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0413895,0.0226974,0.715457,1.51618,0.872244,-0.0730522,-0.190547,-0.694095,-1.52342,-0.896658,-0.044632,0.00473022,-0.000686646,0.0652313,-0.0226593,0.0652313,0.00473022,-0.000686646,-0.176471,0.021286,-0.105653,-1.05512,0.487983,-0.0411994,0.234195,0.245915,0.711512,-0.517892,-0.0353401,-0.0822158,-0.103865,0.00798949,0.151804,0.883479,-0.869105,9.98158,0.0382064,0.0961149,0.583832,0.0409241,0.0952514,0.585408,0.956664,0.00444043,0.0515298,0.286519
2026-05-10 15:52:54.345176,inference,,,0.0331557,-0.018854,0.693377,1.5215,0.89736,-0.0264964,-0.161145,-0.684232,-1.53529,-0.897137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041008,0.0226974,0.715457,1.51656,0.872244,-0.0726707,-0.190166,-0.694095,-1.52495,-0.896658,-0.044632,-0.000152588,-0.000686646,0.021286,-0.044632,0.0652313,0.00473022,-0.0226593,-0.242389,-0.000686646,-0.0997939,-1.05512,0.487983,-0.0353401,0.234195,0.245915,0.698328,-0.517892,-0.000183105,-0.0880752,-0.148607,0.0133158,0.0942759,1.30965,-0.893047,9.93369,0.0362886,0.0951562,0.584887,0.0390063,0.0942926,0.586463,0.956512,0.00361633,0.0507973,0.287099
2026-05-10 15:52:54.351595,inference,,,0.033393,-0.018854,0.693412,1.5215,0.897172,-0.0265401,-0.161145,-0.684344,-1.53529,-0.897201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041008,0.0226974,0.715457,1.51694,0.872244,-0.0719078,-0.190166,-0.693713,-1.52609,-0.896658,-0.044632,-0.000152588,-0.000686646,0.0432587,-0.000686646,0.087204,-0.000152588,-0.000686646,-0.154498,0.021286,-0.0997939,-1.04193,0.487983,-0.0353401,0.228335,0.245915,0.698328,-0.508126,0.0232544,-0.0763564,-0.180564,0.0207727,0.0527306,1.76933,-0.768548,9.82356,0.0339876,0.0940057,0.585462,0.0367053,0.0931422,0.587038,0.956451,0.00270081,0.0499122,0.287465
2026-05-10 15:52:54.358098,inference,,,0.033378,-0.018854,0.693508,1.5215,0.896962,-0.0263791,-0.161145,-0.684515,-1.53529,-0.897211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0406265,0.0226974,0.715457,1.51732,0.872244,-0.0719078,-0.190547,-0.693713,-1.52686,-0.896658,-0.0226593,-0.000152588,0.021286,0.0652313,-0.000686646,0.0652313,-0.0050354,0.021286,-0.132525,0.021286,-0.0997939,-1.05512,0.468452,-0.0411994,0.228335,0.234195,0.698328,-0.508126,-0.000183105,-0.0939345,-0.180564,0.0207727,0.0527306,1.76933,-0.768548,9.82356,0.0339876,0.0940057,0.585462,0.0367053,0.0931422,0.587038,0.956451,0.00270081,0.0499122,0.287465
2026-05-10 15:52:54.364626,inference,,,0.0333728,-0.018854,0.693344,1.5215,0.896774,-0.0264235,-0.161145,-0.684543,-1.53529,-0.897143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0406265,0.0226974,0.715457,1.51732,0.872244,-0.0711448,-0.190547,-0.693713,-1.52762,-0.896658,-0.0226593,-0.000152588,-0.000686646,0.0432587,-0.000686646,0.0652313,-0.000152588,-0.0226593,-0.110553,-0.000686646,-0.0939345,-1.05512,0.458686,-0.0294807,0.222476,0.222476,0.698328,-0.508126,-0.0119019,-0.0997939,-0.189087,0.00372843,0.026099,1.92258,-0.529128,9.70385,0.0316866,0.0927593,0.58575,0.0344043,0.0918958,0.587326,0.956451,0.00175476,0.0489662,0.287678
2026-05-10 15:52:54.371013,inference,,,0.0333587,-0.018854,0.693101,1.5215,0.89669,-0.0262469,-0.161145,-0.684404,-1.53529,-0.897128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0402451,0.0226974,0.715457,1.51732,0.872625,-0.0707634,-0.190547,-0.694095,-1.52838,-0.896277,-0.0226593,-0.000152588,0.021286,0.021286,0.021286,0.109177,-0.000152588,-0.000686646,-0.110553,-0.000686646,-0.0997939,-1.05512,0.458686,-0.0294807,0.222476,0.204898,0.698328,-0.498359,-0.0119019,-0.105653,-0.189087,0.00372843,0.026099,1.92258,-0.529128,9.70385,0.0316866,0.0927593,0.58575,0.0344043,0.0918958,0.587326,0.956451,0.00175476,0.0489662,0.287678
2026-05-10 15:52:54.377545,inference,,,0.0332674,-0.018854,0.692637,1.5215,0.896544,-0.0262128,-0.161145,-0.68429,-1.53529,-0.897062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0402451,0.0226974,0.715457,1.5177,0.872244,-0.0703819,-0.190166,-0.694095,-1.52876,-0.896658,-0.044632,-0.000152588,-0.000686646,-0.000686646,-0.000686646,0.087204,0.00473022,-0.000686646,-0.132525,-0.000686646,-0.0939345,-1.05512,0.448921,-0.0236213,0.228335,0.18732,0.698328,-0.498359,-0.00604248,-0.105653,-0.172042,-0.01012,0.00585896,1.93695,-0.361534,9.70864,0.0295774,0.0912253,0.585845,0.0322951,0.0903618,0.587421,0.956481,0.000961304,0.0479591,0.28777
2026-05-10 15:52:54.383818,inference,,,0.0331527,-0.018854,0.691763,1.5215,0.896406,-0.0263649,-0.161145,-0.683898,-1.53529,-0.896829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0402451,0.0226974,0.715457,1.5177,0.872625,-0.069619,-0.190166,-0.693713,-1.52953,-0.896277,-0.000686646,0.00473022,-0.000686646,0.0432587,-0.000686646,0.131149,0.00473022,-0.000686646,-0.110553,0.021286,-0.0939345,-1.05512,0.448921,-0.0119019,0.234195,0.163882,0.698328,-0.508126,-0.00604248,-0.105653,-0.136889,-0.0495348,-0.0207727,1.9561,-0.299275,9.69427,0.0277558,0.0894037,0.585654,0.0304735,0.0885402,0.58723,0.956542,0.00038147,0.0467994,0.28777
2026-05-10 15:52:54.389829,inference,,,0.0330725,-0.018854,0.690969,1.5215,0.896258,-0.0262619,-0.161145,-0.683187,-1.53529,-0.896658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0402451,0.0226974,0.715457,1.51808,0.872625,-0.068856,-0.190166,-0.694095,-1.52991,-0.896658,0.0432587,0.00473022,-0.000686646,-0.000686646,-0.000686646,0.109177,-0.000152588,-0.000686646,-0.08858,-0.0226593,-0.117373,-1.05512,0.439155,-0.0236213,0.234195,0.140443,0.698328,-0.498359,-0.0177612,-0.105653,-0.136889,-0.0495348,-0.0207727,1.9561,-0.299275,9.69427,0.0277558,0.0894037,0.585654,0.0304735,0.0885402,0.58723,0.956542,0.00038147,0.0467994,0.28777
2026-05-10 15:52:54.395895,inference,,,0.0329371,-0.018854,0.689998,1.5215,0.89614,-0.0263143,-0.161145,-0.682498,-1.53529,-0.896474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0402451,0.0226974,0.715457,1.5177,0.872244,-0.0677116,-0.190166,-0.694095,-1.53029,-0.896658,0.021286,-0.0050354,-0.0226593,-0.000686646,0.021286,0.153122,0.00473022,-0.0226593,-0.0666046,-0.000686646,-0.14081,-1.05512,0.429389,-0.00604248,0.240056,0.128725,0.685145,-0.498359,-0.0236213,-0.111513,-0.0996044,-0.0580569,-0.0484696,2.02793,-0.351957,9.75173,0.0263177,0.0873904,0.58527,0.0290354,0.0865269,0.586846,0.956634,-1.52588e-05,0.0456703,0.287617
2026-05-10 15:52:54.402058,inference,,,0.0328043,-0.018854,0.688838,1.5215,0.895979,-0.0262947,-0.161145,-0.681565,-1.53529,-0.896277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0402451,0.0226974,0.715457,1.5177,0.872625,-0.0669487,-0.190166,-0.693713,-1.53067,-0.896658,-0.000686646,-0.000152588,-0.000686646,-0.000686646,0.021286,0.153122,0.00473022,-0.000686646,-0.044632,-0.000686646,-0.134951,-1.05512,0.419624,-0.000183105,0.234195,0.0935683,0.685145,-0.488594,-0.0411994,-0.105653,-0.0676443,-0.0793643,-0.0729727,2.07102,-0.533916,9.83792,0.0251672,0.0852808,0.584503,0.0278849,0.0844173,0.586079,0.956786,-0.000198364,0.0444496,0.287312
